h3_index,city,service_count,Culture,Education,Financial,Food,Food Retail,Health,Professional Services,Public Services,Public Utilities,Recreation,Religion,Retail,Security,Services,Sports,Tourism,Transportation,lat,lng
8a1e92d6d88ffff,Cagliari,6,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,39.20581012196475,9.165355361770285
8a1e92992c77fff,Cagliari,11,0,0,0,7,0,0,0,0,2,0,1,0,0,0,0,1,0,39.21895922185392,9.114764413627293
8a1e9299279ffff,Cagliari,6,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,39.206685557593865,9.122023191662327
8a1e9299208ffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.21320589656477,9.122558899062723
8a1e92992cd7fff,Cagliari,26,0,0,0,18,3,0,0,0,1,0,0,1,0,1,1,1,0,39.21478837804026,9.113388737281886
8a1e92992daffff,Cagliari,13,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,1,0,39.218839236211416,9.109071096410188
8a1e92992027fff,Cagliari,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.21764057904151,9.122406597815798
8a1e9299288ffff,Cagliari,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,39.22142805684627,9.119617486271972
8a1e92992567fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39.21426097547939,9.116445437830812
8a1e92992c47fff,Cagliari,6,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,39.21869553892851,9.116292840442684
8a1e929921a7fff,Cagliari,10,0,0,0,5,1,0,0,0,0,0,3,0,0,1,0,0,0,39.21725726514471,9.118241508612735
8a1e929928effff,Cagliari,5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,39.22298593252547,9.123362608279688
8a1e92992a37fff,Cagliari,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.22310529476461,9.129056690755531
8a1e92992867fff,Cagliari,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.226245818435565,9.123630550858401
8a1e92d6c98ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39.20574883111692,9.133829436353437
8a1e92992977fff,Cagliari,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,39.22794777215738,9.120153099826148
8a1e92992927fff,Cagliari,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,39.22847510676679,9.117095890431708
8a1e92996777fff,Cagliari,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,39.22979304387359,9.109452954715598
8a1e92992967fff,Cagliari,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.228858572050534,9.121261463303528
8a1e929928f7fff,Cagliari,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,39.22233887662877,9.120725760863861
8a1e929920affff,Cagliari,4,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,39.21438053057422,9.122138726837738
8a1e9299212ffff,Cagliari,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,39.219989754296336,9.121566199076252
8a1e92996077fff,Cagliari,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39.23540141667768,9.10887958532836
8a1e9299689ffff,Cagliari,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,39.238803751696274,9.101923976173373
8a1e92d65357fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.21402104593179,9.105059485026638
8a1e9299655ffff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.23019948465595,9.100702078138834
8a1e92992d6ffff,Cagliari,5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,39.222219124227664,9.115032020437525
8a1e92996327fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.23669606267654,9.114153579503428
8a1e9299346ffff,Cagliari,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.21406357202968,9.149499611280492
8a1e92994187fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.25534160924109,9.114651085829216
8a1e92992d2ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39.22183551046856,9.110866934712789
8a1e92996b8ffff,Cagliari,7,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,39.240482632417816,9.111363671233557
8a1e92990597fff,Cagliari,7,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,39.22976936217376,9.122369856443408
8a1e92990537fff,Cagliari,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.233939875702866,9.12374624899413
8a1e92992557fff,Cagliari,10,0,0,0,5,0,0,0,0,1,3,0,1,0,0,0,0,0,39.21217551190262,9.11575757245211
8a1e92992d0ffff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.22066102147562,9.11128725981364
8a1e92d6c10ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.200521396519676,9.138565924987276
8a1e92d6c917fff,Cagliari,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.20809837580922,9.132989387800489
8a1e92992077fff,Cagliari,12,0,0,0,2,3,2,0,0,2,2,0,0,0,0,0,0,1,39.21711296218518,9.12546350653918
8a1e92992467fff,Cagliari,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,39.211648011134955,9.118814214011584
8a1e9299092ffff,Cagliari,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39.249182933783416,9.131202503718814
8a1e92d6d41ffff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.193296330309884,9.16122110284614
8a1e92992a4ffff,Cagliari,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39.22296045049584,9.136279604076062
8a1e9299624ffff,Cagliari,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,39.23302910531087,9.122637781739243
8a1e9299246ffff,Cagliari,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,39.21138422652872,9.120342542305929
8a1e92992737fff,Cagliari,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,39.21112041910743,9.12187087560716
8a1e92d65a6ffff,Cagliari,5,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,39.22145175699035,9.106701987835013
8a1e92992117fff,Cagliari,7,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,39.21816810462229,9.119349709111226
8a1e9299231ffff,Cagliari,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,39.21605745464217,9.131577383973571
8a1e92996ab7fff,Cagliari,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.23839746489711,9.110675744375024
8a1e92996aaffff,Cagliari,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39.23904478803682,9.113312830388736
8a1e9299250ffff,Cagliari,8,0,1,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,39.212439228064305,9.114229259191298
8a1e92992d4ffff,Cagliari,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.22104460902661,9.115452303641579
8a1e92990017fff,Cagliari,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,39.23652771170042,9.13429574421934
8a1e966c96a7fff,Cagliari,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.242995111873896,9.090382070771064
8a1e9299606ffff,Cagliari,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,39.23604876565119,9.111516542788328
8a1e92992947fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.22768407061648,9.121681712037912
8a1e92996157fff,Cagliari,4,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,39.23683922273077,9.10693048576274
8a1e929920effff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.21476368144758,9.12630379677079
8a1e929963a7fff,Cagliari,6,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,39.23370001342802,9.112357301710373
8a1e92996a97fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.23722312189678,9.111096148518234
8a1e929961a7fff,Cagliari,5,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,39.23554427784467,9.101656813994095
8a1e92992ba7fff,Cagliari,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.223632936477664,9.125999534888495
8a1e92990337fff,Cagliari,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.23846804280709,9.142208697059951
8a1e92992137fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39.21934267257693,9.118929480158819
8a1e92d6c32ffff,Cagliari,7,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,39.199846974821185,9.148844041848239
8a1e92994857fff,Cagliari,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,39.26341794188371,9.118933149111824
8a1e929966dffff,Cagliari,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,39.22274638838107,9.111975068288228
8a1e929968cffff,Cagliari,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.24009870995015,9.107197850424074
8a1e92996857fff,Cagliari,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,39.24244727710197,9.106356923728105
8a1e92d65b5ffff,Cagliari,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.221978799908634,9.103645164980287
8a1e92d68b57fff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39.18833133341614,9.164427911571027
8a1e92d6c8d7fff,Cagliari,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,39.20287109948533,9.137726024383879
8a1e9299611ffff,Cagliari,4,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,39.23619177625516,9.104293610238763
8a1e92992cf7fff,Cagliari,24,0,0,1,15,3,0,0,1,0,0,2,0,0,0,0,2,0,39.2159629331869,9.112968461525378
8a1e92992c2ffff,Cagliari,6,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,39.21922288196106,9.113235991827366
8a1e929924effff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.20838786991057,9.118546496068344
8a1e92d65347fff,Cagliari,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.21493198252691,9.106167425887065
8a1e9299298ffff,Cagliari,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39.22404081208088,9.117248465662593
8a1e929900a7fff,Cagliari,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,39.23561701916389,9.133187069237659
8a1e92d6d5affff,Cagliari,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,39.195000289701724,9.15774484887618
8a1e9299286ffff,Cagliari,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,39.22598205810132,9.125159155818357
8a1e929920b7fff,Cagliari,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39.213733481654536,9.119502158430164
8a1e929968b7fff,Cagliari,5,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,39.2402413610245,9.099974773445277
8a1e92992d77fff,Cagliari,8,0,0,0,2,0,2,0,0,0,2,1,1,0,0,0,0,0,39.22157189947393,9.11239538600407
8a1e92992017fff,Cagliari,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.21555515135743,9.12171854474585
8a1e9299049ffff,Cagliari,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,39.226892829047586,9.126267578705512
8a1e92990d17fff,Cagliari,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39.24098644568655,9.121224563926123
8a1e92996c6ffff,Cagliari,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.23789284592923,9.100815813468465
8a1e9299605ffff,Cagliari,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,39.233963548250266,9.11082864552953
8a1e92996147fff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.237750089806184,9.108038737623355
8a1e92992827fff,Cagliari,7,1,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,39.22586246088117,9.119465029528424
8a1e92992097fff,Cagliari,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,39.212558860704235,9.119922355301437
8a1e92d65b4ffff,Cagliari,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22288972625621,9.104753179781007
8a1e92990d2ffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.242807955983224,9.123441676177517
8a1e9299245ffff,Cagliari,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,39.209298729396195,9.119654592931145
8a1e929928a7fff,Cagliari,9,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,39.22286629705399,9.117668734090243
8a1e9299202ffff,Cagliari,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.21737678202284,9.123935049676204
8a1e92d6c14ffff,Cagliari,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.20090384300802,9.142730833586683
8a1e929968dffff,Cagliari,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,39.239187843061885,9.106089583793771
8a1e92d6dc47fff,Cagliari,7,0,0,0,2,0,0,0,0,1,2,0,0,0,0,2,0,0,39.203078415652506,9.162029002792547
8a1e929905b7fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,39.23094385027861,9.121949605231624
8a1e92d688f7fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39.18574670302446,9.153881285426722
8a1e92d68ab7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.18351367880553,9.160413381525524
8a1e92992adffff,Cagliari,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39.219053622383,9.133374154028719
8a1e92d6d58ffff,Cagliari,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,39.19382523442866,9.158164557485255
8a1e92993487fff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,39.2097743688336,9.142428200295639
8a1e9299042ffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.23197415119625,9.12875266595116
8a1e9299268ffff,Cagliari,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,39.204983088243885,9.125499828389131
8a1e92d6536ffff,Cagliari,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39.21584290937386,9.107275396404066
8a1e92992cc7fff,Cagliari,23,1,1,0,11,3,1,0,0,2,0,2,0,0,0,0,2,0,39.21569925645964,9.114496826545935
8a1e92992477fff,Cagliari,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.210737151811486,9.11770610237346
8a1e92992ce7fff,Cagliari,20,1,2,0,11,1,2,0,0,1,0,0,1,0,0,0,1,0,39.216873811523115,9.114076558174855
8a1e92992c67fff,Cagliari,7,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,39.21987008059324,9.11587257697654
8a1e92990857fff,Cagliari,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.245132164838815,9.135521172016494
8a1e92992787fff,Cagliari,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,39.2078602446606,9.121603044121871
8a1e9299674ffff,Cagliari,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.229265937501715,9.112510113945
8a1e92d6d51ffff,Cagliari,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,39.19591091736597,9.158853435152425
8a1e92992da7fff,Cagliari,8,1,0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,39.21910281819482,9.107542711945603
8a1e929904dffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.227275962356295,9.130433345229644
8a1e92d6dce7fff,Cagliari,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.20125722922385,9.159811578325517
8a1e9299615ffff,Cagliari,7,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,39.23657575986453,9.108459166412484
8a1e92992187fff,Cagliari,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39.216082683875726,9.118661735086112
8a1e929928c7fff,Cagliari,5,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,39.222075132184436,9.12225428176308
8a1e9299210ffff,Cagliari,5,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,39.21881517328375,9.121986403379964
8a1e92992957fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.2267732706327,9.12057335595253
8a1e929928d7fff,Cagliari,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22116432207833,9.121145984904311
8a1e92996697fff,Cagliari,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22262620653768,9.106281610974634
8a1e9299254ffff,Cagliari,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2128226321678,9.118394009751919
8a1e92992937fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.22756427775172,9.115987601161049
8a1e92d6c387fff,Cagliari,6,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,39.19593993843711,9.145938574311531
8a1e929962a7fff,Cagliari,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.23108762428779,9.114726647825247
8a1e929962cffff,Cagliari,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39.23003306024721,9.120841204698968
8a1e92996457fff,Cagliari,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,39.227850783778415,9.101543009452582
8a1e92996797fff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.225238559344554,9.103912361944454
8a1e929928b7fff,Cagliari,9,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,39.22195545792082,9.11656050403643
8a1e92990d87fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39.23890128055123,9.120536365225258
8a1e92992c5ffff,Cagliari,8,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,39.21752098403335,9.116713094040314
8a1e92990cf7fff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39.236935848405906,9.125543031126087
8a1e9299698ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.24232650418608,9.100662423469425
8a1e929968e7fff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.24153641040292,9.10524864232843
8a1e92990187fff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,39.23705533126132,9.131238069455636
8a1e92d68b27fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39.19003550935593,9.160951842561541
8a1e92992887fff,Cagliari,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39.22169176879374,9.118088992648632
8a1e92d6c91ffff,Cagliari,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39.20783437272595,9.13451774381795
8a1e929926a7fff,Cagliari,7,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,39.20642169760855,9.12355145594229
8a1e92990827fff,Cagliari,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.24683413189725,9.13204297172677
8a1e92992caffff,Cagliari,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,39.21622658709784,9.111440101522435
8a1e92d65a57fff,Cagliari,5,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,39.219629913710406,9.104485958095063
8a1e92992c1ffff,Cagliari,15,0,1,0,8,1,0,0,0,2,0,0,2,0,0,0,1,0,39.21713747510472,9.112548175900603
8a1e9299244ffff,Cagliari,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,39.21020957912898,9.120762719443972
8a1e929927b7fff,Cagliari,8,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,39.208124068692214,9.120074767591658
8a1e929924e7fff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.20865164831582,9.117018229554056
8a1e92992b6ffff,Cagliari,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,39.22674824318821,9.133490679184977
8a1e92992ccffff,Cagliari,19,0,4,0,10,1,0,0,0,1,0,2,0,0,1,0,0,0,39.215435556915935,9.116025196581976
8a1e92996b97fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.239835263715044,9.108726587878154
8a1e92d6d52ffff,Cagliari,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39.19799657716531,9.159542347415803
8a1e92d65a5ffff,Cagliari,7,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,39.219366377361126,9.106014332506504
8a1e92d6dc6ffff,Cagliari,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,39.2039889942022,9.163137759481147
8a1e92990867fff,Cagliari,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,39.247217264726935,9.136209825445235
8a1e929964f7fff,Cagliari,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.22602890267944,9.099326995047008
8a1e92990437fff,Cagliari,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,39.231327172843976,9.126115432999406
8a1e92990457fff,Cagliari,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,39.230535815099834,9.130701566859136
8a1e92990107fff,Cagliari,4,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,39.240051212878164,9.133035242122324
8a1e929928dffff,Cagliari,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,39.22090056448978,9.122674488543492
8a1e92996537fff,Cagliari,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,39.231252928393666,9.094588009823795
8a1e92996137fff,Cagliari,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,39.237629474369356,9.102344473992028
8a1e92996037fff,Cagliari,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.23501745928174,9.104714071053538
8a1e92992b07fff,Cagliari,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,39.225454468960855,9.128216380741518
8a1e929928cffff,Cagliari,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,39.221811364918814,9.123782807667707
8a1e92992807fff,Cagliari,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22468794603114,9.119885283176215
8a1e92d6c02ffff,Cagliari,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.19908238456274,9.140514105651445
8a1e929928affff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.22260259825191,9.119197244972193
8a1e92992327fff,Cagliari,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,39.21840678759761,9.130737192369125
8a1e929962dffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22912226044521,9.119732833829673
8a1e92996ce7fff,Cagliari,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.23516007005475,9.097491503388985
8a1e92990587fff,Cagliari,5,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,39.23068014252556,9.123478279246136
8a1e92992847fff,Cagliari,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22507127738481,9.124050762590972
8a1e92992347fff,Cagliari,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,39.217614996169864,9.135322756453158
8a1e92996ad7fff,Cagliari,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,39.23760688127778,9.115261950165898
8a1e92992407fff,Cagliari,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39.2100900251845,9.115069741631252
8a1e92992357fff,Cagliari,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39.216704263323244,9.13421429630922
8a1e92d6cb4ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.20727863998852,9.150490315025172
8a1e966c9657fff,Cagliari,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.244290577368396,9.095655660863464
8a1e92990167fff,Cagliari,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,39.24160874402651,9.136781666713263
8a1e9299e49ffff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.21127327044934,9.172008879959131
8a1e92d6c8b7fff,Cagliari,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,39.203663266366945,9.133141163463154
8a1e92d6dcc7fff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.20008221382064,9.160231294277782
8a1e92d6c9b7fff,Cagliari,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.20627682138628,9.130772808327325
8a1e92d6dc57fff,Cagliari,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39.20216782732589,9.160920275740793
8a1e92996407fff,Cagliari,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.22837760390482,9.09848603421875
8a1e92d6c377fff,Cagliari,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39.19958270074071,9.15037235633411
8a1e92d6c8dffff,Cagliari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.2026069982315,9.139254321323936
8a1e92992207fff,Cagliari,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,39.21461882125132,9.133525929556306
8a1e92990c17fff,Cagliari,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,39.23837398062152,9.123593969989365
8a1e966c922ffff,Cagliari,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39.252104307480955,9.101463916901896
8a1e92996d6ffff,Cagliari,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,39.24050468344626,9.098446083448675
8a1e92d6c727fff,Cagliari,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.19373615403865,9.139557236239742
8a1e92d6ca77fff,Cagliari,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,39.20519308701797,9.149801577912218
8a1e9299608ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.23149442889801,9.105975394259076
8a1e92d650a7fff,Cagliari,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39.21195796677325,9.091458959767138
